NearRank,RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,To_ID,From_ID,Total_Kilometers,Total_Minutes,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,RouteLayerItemID,RouteLayerItemURL
1,Location 2 - Location 467,,,,,1153,14,24.72751241,19.73252603,bc,2023-G80223,56.4112,-121.233,2947.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-05-05 22:06:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2041,N,Charlie Lake Vol Fire Dept,,"13065 Firehall Rd, Charlie Lake, BC","13065 Firehall Rd, Charlie Lake, BC",13065 Firehall Rd,,Charlie Lake,,,,,,56.2800847,-120.9620537,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 3 - Location 440,,,,,1267,23,103.33045103,108.88853124,bc,2023-R21286,53.6527,-126.824,0.0,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 18:28:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 10 - Location 87,,,,,1863,33,363.60881294,277.08000549,bc,2023-G90949,59.628,-126.953,5278.13,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-06-28 00:51:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 12 - Location 440,,,,,1267,38,46.73217361,36.2091632,bc,2023-R11387,53.7504,-126.174,12142.0,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 19:20:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 13 - Location 507,,,,,2989,40,343.29343017,461.45544864,bc,2023-G50912,55.7693,-126.376,816.9,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-06-26 00:45:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 14 - Location 217,,,,,2393,41,326.12823156,244.81577907,bc,2023-G92594,59.9374,-127.762,316.5,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-07 18:51:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 16 - Location 431,,,,,1539,43,65.4573753,74.47724444,bc,2023-R21225,54.0392,-126.826,86.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 02:03:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 25 - Location 127,,,,,2075,65,83.11811079,112.98022828,bc,2023-G11293,53.4815,-123.847,2420.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 20:50:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1951,N,Vanderhoof Fire Dept,,"2230 Nechako Ave, Vanderhoof, BC","2230 Nechako Ave, Vanderhoof, BC",2230 Nechako Ave,,Vanderhoof,,,,,,54.0133342,-124.0140234,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 26 - Location 107,,,,,1931,66,13.58166878,13.350218,bc,2023-V81938,49.6086,-126.112,121.87,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-20 21:46:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 27 - Location 77,,,,,2651,67,9.33165986,13.99667221,bc,2023-V80527,50.3709,-126.044,230.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-05-29 21:34:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1707,N,Sayward Vol Fire Dept Hall 1,,"620 Kelsey Way, Sayward, BC","620 Kelsey Way, Sayward, BC",620 Kelsey Way,,Sayward,,,,,,50.3786464,-125.9593773,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 28 - Location 543,,,,,3111,68,31.75787862,28.9261169,bc,2023-G73140,56.0086,-120.188,10.85,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-03 00:05:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2027,N,Dawson Creek Fire Dept,,"10101 12A St, Dawson Creek, BC","10101 12A St, Dawson Creek, BC",10101 12A St,,Dawson Creek,,,,,,55.7607291,-120.2356915,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 29 - Location 508,,,,,2991,70,127.02472718,108.17057159,bc,2023-C51974,52.0612,-123.491,1306.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-21 03:39:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1874,N,Williams Lake Fire Dept,,"230 Hodgson Rd, Williams Lake, BC","230 Hodgson Rd, Williams Lake, BC",230 Hodgson Rd,,Williams Lake,,,,,,52.1167778,-122.1322222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 32 - Location 218,,,,,2395,80,54.82203341,57.44502866,bc,2023-C11290,52.8138,-122.935,2784.7,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 20:17:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1906,N,Bouchie Lake Fire Dept,,"2351 Centennial Rd, Bouchie Lake, BC","2351 Centennial Rd, Bouchie Lake, BC",2351 Centennial Rd,,Bouchie Lake,,,,,,53.0232778,-122.6028611,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 33 - Location 508,,,,,2991,81,138.75915872,125.16613111,bc,2023-C51981,52.2005,-123.48,1400.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-21 04:37:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1874,N,Williams Lake Fire Dept,,"230 Hodgson Rd, Williams Lake, BC","230 Hodgson Rd, Williams Lake, BC",230 Hodgson Rd,,Williams Lake,,,,,,52.1167778,-122.1322222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 34 - Location 542,,,,,3109,85,70.27406942,70.49808954,bc,2023-C33245,52.596,-121.312,5.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-13 22:38:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1892,N,Big Lake Vol Fire Dept,,"4295 Likely Rd, Big Lake Ranch, BC","4295 Likely Rd, Big Lake Ranch, BC",4295 Likely Rd,,Big Lake Ranch,,,,,,52.3921389,-121.8830556,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 35 - Location 431,,,,,1539,86,73.02797707,85.83311044,bc,2023-R23312,53.9193,-126.747,0.35,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-18 18:04:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 39 - Location 227,,,,,2427,93,45.55948725,67.71569691,bc,2023-C42542,51.9398,-120.463,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-06 22:42:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2076,N,Forest Grove Fire Dept Station 2 (Canim Lake),,"4352 Canim-Hendrix Lake Rd, Canim Lake, BC","4352 Canim-Hendrix Lake Rd, Canim Lake, BC",4352 Canim-Hendrix Lake Rd,,Canim Lake,,,,,,51.7790763,-120.9210259,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 41 - Location 479,,,,,1637,97,41.50196299,62.25170059,bc,2023-C30399,52.6166,-121.071,964.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-05-19 21:10:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1891,N,Horsefly Vol Fire Dept,,"3055 Boswell St, Horsefly, BC","3055 Boswell St, Horsefly, BC",3055 Boswell St,,Horsefly,,,,,,52.334778,-121.4161406,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 42 - Location 542,,,,,3109,98,74.2682749,76.48789029,bc,2023-C31143,52.6903,-121.364,308.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-05 23:24:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1892,N,Big Lake Vol Fire Dept,,"4295 Likely Rd, Big Lake Ranch, BC","4295 Likely Rd, Big Lake Ranch, BC",4295 Likely Rd,,Big Lake Ranch,,,,,,52.3921389,-121.8830556,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 46 - Location 212,,,,,2379,114,119.21615512,178.90319707,bc,2023-R31581,55.5963,-126.784,239.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 04:47:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1997,N,Granisle Fire Dept,,"37 Babine Dr, Granisle, BC","37 Babine Dr, Granisle, BC",37 Babine Dr,,Granisle,,,,,,54.885739,-126.2043768,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 47 - Location 331,,,,,1311,115,26.29689028,19.80215364,bc,2023-V11337,49.9815,-121.64,17405.9,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 01:46:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1613,N,Boston Bar Fire Deptartment Hall 2,,"48904 North Bend Cres, Boston Bar, BC","48904 North Bend Cres, Boston Bar, BC",48904 North Bend Cres,,Boston Bar,,,,,,49.8839528,-121.4568058,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 48 - Location 107,,,,,1931,116,23.58247122,18.08941579,bc,2023-V82991,49.8712,-125.789,18.29,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-28 18:10:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 50 - Location 87,,,,,1863,118,76.77864112,131.38536266,bc,2023-G91313,58.672,-121.643,74685.7,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 23:53:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 51 - Location 507,,,,,2989,119,316.44449622,421.18407849,bc,2023-G51411,55.3288,-125.351,451.6,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 23:02:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 52 - Location 515,,,,,3009,120,117.64812651,166.49301632,bc,2023-R11592,53.4714,-125.203,203.8,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 19:21:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 53 - Location 507,,,,,2989,122,357.21336913,482.33301371,bc,2023-G50856,55.8798,-126.401,5712.7,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 03:36:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 56 - Location 508,,,,,2991,128,172.02625697,135.58731273,bc,2023-C53447,52.1159,-124.049,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-26 00:16:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1874,N,Williams Lake Fire Dept,,"230 Hodgson Rd, Williams Lake, BC","230 Hodgson Rd, Williams Lake, BC",230 Hodgson Rd,,Williams Lake,,,,,,52.1167778,-122.1322222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 58 - Location 121,,,,,1979,130,38.0994534,52.23340209,bc,2023-G70645,55.154,-120.67,25095.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-06 20:41:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2006,N,Tumbler Ridge Fire Dept,,"325 Iles Way, Tumbler Ridge, BC","325 Iles Way, Tumbler Ridge, BC",325 Iles Way,,Tumbler Ridge,,,,,,55.1267767,-120.9985639,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 59 - Location 107,,,,,1931,132,37.90237915,56.87424951,bc,2023-V82787,49.5919,-126.277,425.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-17 15:17:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
