From_ID,To_ID,NearRank,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,Total_Kilometers
296,1863,1,bc,2023-G91467,59.2839,-122.15,888.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 4:32,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,62.49925101
297,2989,1,bc,2023-G60603,55.912,-123.135,363.88,UC,PDT,{00000000-0000-0000-0000-000000000000},12:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,63.89858043
299,2989,1,bc,2023-G60861,55.3665,-124.443,12274.6,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 4:30,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,85.38229192
300,2989,1,bc,2023-G62150,55.8255,-123.187,375.53,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-23 1:43,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,54.51559463
301,1863,1,bc,2023-G63314,57.5793,-126.06,4,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-18 20:21,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,239.54353
302,2173,1,bc,2023-R53413,56.5134,-129.542,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},39:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2031,N,Stewart Fire Dept,,"705 Brightwell St, Stewart, BC","705 Brightwell St, Stewart, BC",705 Brightwell St,,Stewart,,,,,,55.9384348,-129.9914113,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,69.82542981
304,1229,1,bc,2023-V33249,50.2593,-123.656,10,UC,PDT,{00000000-0000-0000-0000-000000000000},41:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1633,N,Garibaldi Fire Dept,,"192 Retta Lake Rd, Whistler, BC","192 Retta Lake Rd, Whistler, BC",192 Retta Lake Rd,,Whistler,,,,,,50.0040424,-123.1376228,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,46.68766388
305,2989,1,bc,2023-G60853,55.2402,-123.67,22372.8,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 2:48,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,37.96137147
306,2989,1,bc,2023-G62952,55.5756,-123.544,205.06,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-26 17:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,38.64956048
307,2393,1,bc,2023-G92947,59.2269,-128.059,7301.75,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-25 23:47,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,142.1445019
309,1863,1,bc,2023-G93156,58.8513,-123.969,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-04 0:54,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,72.96106597
310,1863,1,bc,2023-G93145,58.5577,-124.234,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-03 1:19,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,92.54671536
313,1863,1,bc,2023-G93102,59.8685,-121.921,6,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 17:09,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,126.9403218
314,1267,1,bc,2023-R11282,53.5192,-125.853,24810.8,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 18:33,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,56.31070066
316,2407,1,bc,2023-G72197,55.9988,-122.375,0.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-23 20:54,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2036,N,Beryl Prairie Vol Fire Dept,,"4453 Beryl Prairie Rd, Hudsons Hope, BC","4453 Beryl Prairie Rd, Hudsons Hope, BC",4453 Beryl Prairie Rd,,Hudsons Hope,,,,,,56.0547887,-122.0414953,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,21.70734645
317,1637,1,bc,2023-C31442,52.6915,-120.828,43.71,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 1:42,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1891,N,Horsefly Vol Fire Dept,,"3055 Boswell St, Horsefly, BC","3055 Boswell St, Horsefly, BC",3055 Boswell St,,Horsefly,,,,,,52.334778,-121.4161406,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,56.30274654
318,2393,1,bc,2023-G93120,58.7596,-127.711,700,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 2:13,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,137.3438704
325,3077,1,bc,2023-R53134,55.7814,-129.009,0.15,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 23:03,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2009,N,New Aiyansh Vol Fire Hall,,"117 Nass Rd, New Aiyansh, BC","117 Nass Rd, New Aiyansh, BC",117 Nass Rd,,New Aiyansh,,,,,,55.2132435,-129.0895838,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,63.45859925
326,2989,1,bc,2023-G60655,55.9945,-124.082,3215.3,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-07 2:16,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,95.76174274
327,1151,1,bc,2023-G73106,55.9836,-121.675,2,UC,PDT,{00000000-0000-0000-0000-000000000000},55:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2033,N,Hudsons Hope Fire Dept,,"9904 Dudley Dr, Hudsons Hope, BC","9904 Dudley Dr, Hudsons Hope, BC",9904 Dudley Dr,,Hudsons Hope,,,,,,56.02601,-121.9138675,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,15.63324296
328,2841,1,bc,2023-C51571,52.7728,-125.58,3350,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 0:54,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,74.06985229
329,1191,1,bc,2023-R43173,55.6208,-127.349,12.3,UC,PDT,{00000000-0000-0000-0000-000000000000},38:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2015,N,Kispiox Fire Dept,,"1400 Mary Blackwater Dr, Kispiox, BC","1400 Mary Blackwater Dr, Kispiox, BC",1400 Mary Blackwater Dr,,Kispiox,,,,,,55.3562069,-127.6909936,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,36.53966671
330,1683,1,bc,2023-V53027,49.7122,-123.553,415.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 16:46,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1519,N,Howe Sound Pulp & Paper Fire Rescue,,"3838 Port Mellon Hwy, Port Mellon, BC","3838 Port Mellon Hwy, Port Mellon, BC",3838 Port Mellon Hwy,,Port Mellon,,,,,,49.5224936,-123.4905565,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,21.57574027
332,2651,1,bc,2023-V51696,51.1679,-125.017,238,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-14 22:49,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1707,N,Sayward Vol Fire Dept Hall 1,,"620 Kelsey Way, Sayward, BC","620 Kelsey Way, Sayward, BC",620 Kelsey Way,,Sayward,,,,,,50.3786464,-125.9593773,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,110.1238191
337,1511,1,bc,2023-G43171,53.5489,-123.611,12.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-06 16:24,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1930,N,Beaverly Fire Dept,,"12615 Prince George Hwy 16 W, Beaverley, BC","12615 Prince George Hwy 16 W, Beaverley, BC",12615 Prince George Hwy 16 W,,Beaverley,,,,,,53.8103106,-122.9309575,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,53.53176987
338,2507,1,bc,2023-V31300,50.6978,-123.449,1915,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 22:48,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1782,N,Bralorne Vol Fire Dept,,"3155 Lillooet-Pioneer Rd, Bralorne, BC","3155 Lillooet-Pioneer Rd, Bralorne, BC",3155 Lillooet-Pioneer Rd,,Bralorne,,,,,,50.7734832,-122.8120738,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,45.74462098
339,2507,1,bc,2023-V31726,50.7078,-123.316,258,UC,PDT,{00000000-0000-0000-0000-000000000000},24:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1782,N,Bralorne Vol Fire Dept,,"3155 Lillooet-Pioneer Rd, Bralorne, BC","3155 Lillooet-Pioneer Rd, Bralorne, BC",3155 Lillooet-Pioneer Rd,,Bralorne,,,,,,50.7734832,-122.8120738,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,36.31295454
340,2371,1,bc,2023-V33258,50.5959,-122.734,300,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-15 15:20,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1728,N,Birken Fire Hall,,"9223 Pemberton Portage Rd, Birken, BC","9223 Pemberton Portage Rd, Birken, BC",9223 Pemberton Portage Rd,,Birken,,,,,,50.4822161,-122.6081076,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,15.47699556
341,2393,1,bc,2023-R90857,57.3586,-129.028,762.36,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 2:58,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,132.858526
342,2393,1,bc,2023-R90877,57.4801,-127.652,14460.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 16:18,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,174.6149864
343,2393,1,bc,2023-R91162,59.6421,-129.594,60064.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-07 0:33,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,136.2837475
344,2129,1,bc,2023-R91184,59.704,-134.252,2253.27,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-07 19:04,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2052,N,Atlin Vol Fire Dept,,"158 2nd St, Atlin, BC","158 2nd St, Atlin, BC",158 2nd St,,Atlin,,,,,,59.5728893,-133.7022279,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,34.27768791
345,2393,1,bc,2023-R91733,57.9994,-128.433,68.25,UC,PDT,{00000000-0000-0000-0000-000000000000},57:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,103.6376094
346,2129,1,bc,2023-R92525,59.4578,-132.864,1171.95,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-06 18:04,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2052,N,Atlin Vol Fire Dept,,"158 2nd St, Atlin, BC","158 2nd St, Atlin, BC",158 2nd St,,Atlin,,,,,,59.5728893,-133.7022279,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,49.15796301
347,2129,1,bc,2023-R92676,58.8722,-133.011,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-10 18:48,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2052,N,Atlin Vol Fire Dept,,"158 2nd St, Atlin, BC","158 2nd St, Atlin, BC",158 2nd St,,Atlin,,,,,,59.5728893,-133.7022279,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,87.4685611
348,2173,1,bc,2023-R93217,56.2889,-130.319,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-09 22:14,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2031,N,Stewart Fire Dept,,"705 Brightwell St, Stewart, BC","705 Brightwell St, Stewart, BC",705 Brightwell St,,Stewart,,,,,,55.9384348,-129.9914113,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,44.02200924
350,1863,1,bc,2023-G93103,59.2495,-120.434,11.19,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 17:38,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,139.8341054
353,1637,1,bc,2023-C33293,52.4193,-120.869,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-17 2:02,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1891,N,Horsefly Vol Fire Dept,,"3055 Boswell St, Horsefly, BC","3055 Boswell St, Horsefly, BC",3055 Boswell St,,Horsefly,,,,,,52.334778,-121.4161406,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,38.42950318
354,1979,1,bc,2023-G73192,55.4097,-121.185,17,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-08 20:11,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2006,N,Tumbler Ridge Fire Dept,,"325 Iles Way, Tumbler Ridge, BC","325 Iles Way, Tumbler Ridge, BC",325 Iles Way,,Tumbler Ridge,,,,,,55.1267767,-120.9985639,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,33.6521166
356,1961,1,bc,2023-V53405,49.9963,-124.759,1.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-08 16:32,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1615,N,Northside Vol Fire Dept Hall 2,,"9574 Roots Way, Lund, BC","9574 Roots Way, Lund, BC",9574 Roots Way,,Lund,,,,,,49.9767713,-124.7483694,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,2.30110753
357,2901,1,bc,2023-R51712,53.0897,-127.507,770,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-15 3:02,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1884,N,Ocean Falls Vol Fire Dept,,"1 Fifth St, Ocean Falls, BC","1 Fifth St, Ocean Falls, BC",1 Fifth St,,Ocean Falls,,,,,,52.3542126,-127.6918377,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,82.79270135
358,2885,1,bc,2023-V83463,50.4227,-126.416,0.01,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-11-02 19:44,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1676,N,Woss Fire Dept,,"4505 MacRae Dr, Woss, BC","4505 MacRae Dr, Woss, BC",4505 MacRae Dr,,Woss,,,,,,50.2123901,-126.6037488,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,26.94593779
360,1051,1,bc,2023-R33451,54.7039,-126.784,0.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-21 18:57,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1990,N,Telkwa Vol Fire Dept,,"1234 Hwy 16, Telkwa, BC","1234 Hwy 16, Telkwa, BC",1234 Hwy 16,,Telkwa,,,,,,54.7076566,-127.0580665,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,17.67285415
361,1405,1,bc,2023-C23452,52.0435,-121.702,2.13,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-27 23:22,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,16.170522
362,2325,1,bc,2023-C23453,51.5977,-122.264,19.6,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-28 1:14,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1868,N,Chimney And Felker Lake Fire Dept,,"2622 Chimney Lake Rd, Chimney Lake, BC","2622 Chimney Lake Rd, Chimney Lake, BC",2622 Chimney Lake Rd,,Chimney Lake,,,,,,51.9294542,-121.9845747,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,41.64904754
363,1405,1,bc,2023-C23455,52.044,-121.701,0.04,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-28 20:02,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,16.20886573
364,1405,1,bc,2023-C23459,52.0394,-121.693,5.99,UC,PDT,{00000000-0000-0000-0000-000000000000},53:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,16.92463008
366,2393,1,bc,2023-R91715,58.9871,-130.212,9.2,UC,PDT,{00000000-0000-0000-0000-000000000000},12:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,62.73252561
367,2651,1,bc,2023-V93051,50.7101,-126.189,0.9,UC,PDT,{00000000-0000-0000-0000-000000000000},25:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1707,N,Sayward Vol Fire Dept Hall 1,,"620 Kelsey Way, Sayward, BC","620 Kelsey Way, Sayward, BC",620 Kelsey Way,,Sayward,,,,,,50.3786464,-125.9593773,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,40.30243194
368,3009,1,bc,2023-G41560,53.4528,-124.214,1144.3,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 22:55,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,54.99259377
